comment,type
كتجبدي لمغاربة اختى اشنو ذرنا حرام جزائري كيسب خاصكم دخلو لمغاربة وسط المعمعة معقول عبيد ربي مجياش نسب شفت هذاك كيسب تونسا بأسم مغربي وشكرا,normal
هدي قحبة مديروش القديم اربو شعرهم معنتها تشبه حمارة نمي,aggressive
تباركلهم,aggressive
باختصار حيوانة,normal
ولاية,normal
تتحدون ينعلكم كفار,aggressive
خويا قلتلك كانش عنصرية تونس فيديو يهبط تصدقوه,normal
الباجي ياهودي,aggressive
خي ولد عوطف مسلسل ماهوش يوفا شنية الموضوع التافه ولد عواطف يعدي ياتوانسة,normal
كلي مكش,normal
تلقى قحاب كرامة قحبة عندهاش قرام كرامة,aggressive
جمال صوت تفففو وجهك تقول جاموس والله صوت الضباع الطف صوتك,normal
لطيف لطيف ربي لطف وصالنالو يحرقكم نار جهنم,aggressive
مسلم حق شاء,normal
ماثماش اتفه اسم الشنال متاعك واضح جعبه,aggressive
مايحدث سياسة ممنهجة ومدروسة وأثارها بعيدة المدى,normal
شحل نكرها الحية,normal
انتظرو عداب انتظرو فتنة,aggressive
ولد عواطف رجل ارجل کعلاف یجعبص بفلوسو,normal
نسبة المسلمين تونس,normal
تنسو ياا توانسة فعلو صهاينة حمام لانف ومقتل اكثرمن تونسي وقصف طائرة صهيونيةوماذا فعلتك اليهودية التونسية لعب فل المبيات رفعت إسرائيل بدل تونس,aggressive
ههههه لبنات يدافعو شمس,normal
قحاب تونس رخاص برشه لحم رخيس,aggressive
كلاب خنازير يصلحون لشيئ طيز اماتهم,aggressive
الحمد لله اننا المغرب ولازال يفطر رمضان يختبئ كالجرذ الحقير بيته خوفا المحاسبة والمخزن سر تعلقنا بالحكم المغرب يحفظ اراد الفساد يستطيع المجاهرة علنا يهدي الامة الاسلامية واسال حال الاغلبية تونس مايبينه الفيديو,aggressive
مريومة,normal
حرية محرمة يلعن حرية خلات الاسلام يتوسخ بعباد,aggressive
لازمها فتح ترمتك منير,aggressive
حكام العرب كفار ﻻعﻻاق بااﻹسﻻم,aggressive
ينزل النعلة الدين الملعون وانتضر عاقبتك,aggressive
اورينا نهار وجه الهم والشر وامثالك تحبي اتغير ربي ربحتي دعاء الشر,aggressive
عادي يحكي عالدين بطريقة خاطئة مغالطة عيب بلحق المرا لازمها تستر روحها منبعد تجي تقول الشعب لحاس تقول الجملة خارج الموضوع هوما يحكيو العراء وصلتلو المراة التونسية تحكي عالمظاهر الايمان قلبيا خويا احتراماتي جيت تفهم الدين تنجم تحكي موضوع تجيش مايا باب مايا تؤمن بالاسلام كمنهج حياتي للناس المجتمع الطبيعي تعرف النساء فرضا تلبس الحجاب تعري روحها تشطح تغني تلم الرشق يعيش خويا,normal
صح معزة ماتحكي كريم استري روحك ياحمارة بالحجاب معزة اشرف,aggressive
ههههعههههه قحبة طيحتك,aggressive
نفهم نبدل التلفزة الوليدات الصغار عائلة يفهمو يبدلو نبنو جيل واعي ومسؤول نجيبولو قدوة يتبعها يستفاد كالصفاقسي آلاف كيفو نجيبولو مريم الدباغ تعمل البوز بحكايات يحشم روحه يلقو روحو يسمع,normal
نحبك مريم,normal
اخي اشبيكم تافهين كمتغيرش دينك اعلاش اتغير يسكت كافر,aggressive
صوم اسيدي وخرج قلب الجاءع ووكبو ولك اجريناما الفضيحة,aggressive
ربي يهدي وجهة رايي الدين الدين الاسلام بجبوج كافر يهلكك,aggressive
قحبة ختك لتخرج ليل وطلع رجليها,aggressive
كذابين ومنافقين تحبوا تشوهوا صورة تونس صغرا تربيت عايلة وانتوراج محافظ الناس تصوم تونس تقعد دولة مسلمة شئتم كرهتم برناااامج تنظيمات وتحركات ومؤسسات أيديولوجية ﻻ تمس اﻻسﻻم باي صلة تسالوا ياخ يمدوا وجوههم لله باز تخلصوا يقولوا فاطرين جماعة مرتزقة ﻻ تربحكم الفيديو ﻻزم نكمل نتفرج,aggressive
لطفي العبدلي معذبهم,normal
التونسيه الرخيصة تعرف قدرها لابوكم لأبو جابكم مومثات,aggressive
آخر حلقة فهمنا ياسين كلامو وقتها صحيح,normal
حليلهم الرب,normal
والله حر روحها خاو اعباد تروكيل تتفرجو ساهله ماهله ماتتفرجوش فاها وطالعو ضغط للروحلكم خالو الخلق للخالق قاعدين تنحو علها ذنوب وتردهم خلو حسانتكم ليكم,normal
اعطيك فلوس تخليني انيك امك اختك مقيم بفرنسا فلوس,aggressive
حاجة نقبلها يقيس الاسلام منسبلش,normal
يتعدى حدود ينتظر الخير الأمر تتعداو حق عز وجل ولله نخاف يملي للظالم أخذه يفلته وغضب غيرو المنكر إستطاعة فرد تونسي النبي صلى وسلم أضعف ألإيمان غيره باقلبك,aggressive
كلامها صحيح العنوان خرجها طماعة,normal
ههههههه بيناتنا عشيري ونتم بلادنا كاملا بمؤسسات خراب مساكل اقتصادية معناش قبايل نحنا بلد شوف العالم يحكي تونس البلد الوحيد قاعد يعيش حرية مناش بايتين خايفين ميليشيات مرتزقة تقتل اخوانهم نتمنالكم المصير افضل طبعا نحنا لسنا باعداء الحقيقة واضحة حاقدين القذافي اصبحنا نبادلكم الشعور,normal
برافو مابا كريم الغربي جاهل,aggressive
السن سبسي تخافش ربي واين رايح الشيب والعيب,aggressive
والمغرب يحكمه ملك اصله السنغال الزنوج خطر ناس افريقيا,aggressive
مرسي لعزيزة,normal
شعب جاهل يفهم ويعرف دينه شئ,aggressive
مشاء شمس,normal
كاريم ماعندوا حجج يثبت ويبرهن باه تتكلم دين يلزملك كتاب اوسنة نبيه صلى وسلم ولبنت تكلمت حمقاء وقليلة حياء وتافها ونا بعرفوا طبقا الموثقفا تونس نائم فأعطت المجال ناس لايفقهونا شئ حال عرب فأصبحنا موتخليفين,aggressive
نيك الديوث عديمي الكرامة أكبر دولة قحاب تونس ولله طلعت تونسي لقتلة نفسي أعيش بدون عزة,aggressive
اسلام شر مطلق ياكافر اقنع نفسك المحترقة الذليلة مثلا العلمانية أنجبت المخنثين أمثالك الخير المطلق تونس متقدمة تعيش رحمة دولة متخلفة الجزائر وتترجى سياحها وتتسول غازها وكهربائها وشعبها يعيش الويل فقر وتخلف أسيئ التونسيين الشرفاء الكلام ماقلته ينطبق شعبي الشعوب المسلمة تحسبون التقدم التخنث والسحاق واللواط والإباحة والخيانة وبيع العرض والشرف والدياثة وعبادة استعمرك وجعلك كلبا ووووو تقدم قرف ونذالة وعهر ظهرتم والحضارة الإسلامية القائمة الإسلام لعام شهد تلحس أقدامهم بالخير والتطور والتحضر تعيش الحضيض حشرات بإبراز الغرب,aggressive
