comment,type
مستواهم زعمى ميا مخها ولعبتهاااا وتهدر حافظه تهدر باه توصلك عيدك سعيد,normal
بورقيبة زعيم زبي,aggressive
تونس يجب فتح تونس جديد,normal
تاج راسك سعود شئت ويعيش سعود العائلة فعلت الشعب المملكه ولأجل المواطنيين,normal
بعل الليبين اشرف ياكلب يمجاهر باكل رمضان يكفيهم شرفا انهم دولة المليون حافض لكتاب عز وجل الخمر ياعرة الاوربيين استفدتم الالحاد الفقر والجوع وكالين لهريسة الخبز,aggressive
جزاءري شاء تونس بخير اغلب شعبها مسلمين ويحبون ورسوله وسوف يتصدون لمثل هده القوانين الجاءرة القانون يخدم الرجل فصل المولى عز وجل اعلم واعدل منا البشر,normal
حتما الت عليقات جات متخنثين هاذاك المتخنث شمس الدين اللذي تشمىءز النفوس يالطيف وجهه اصحيح اوميحشمش ابروحو,aggressive
يطع يدخله تجري تحتها الانهار الفوز العظيم يعص ورسوله ويتعد خالدا عذاب صدق العظيم,normal
كوش آيات واحنا مزلنا نتفرجو,aggressive
تونس أصبحت مختبر لتمرير قرارات قانونية علمانية حجب الذيانة الإسلامية,normal
ياجزائريين قاطعوا تربيح اليهود,aggressive
رجل جبتها المعلومة,normal
والله عار تحمل إسم شمس الدين الدين,normal
هيش جايبتهم الحرام بهيمة راهي معرسة خي سمعتش قالت قتلك راجلي احبش معناها سمبلومو,aggressive
لحاسة يعطيكم عصبة ليكم وليهم برو,aggressive
كلاب والله متحشمو تونس ماتستاهلو تكونو عرب,normal
سلطان الخضراء فلفل,normal
ميا لمعزة,normal
قدمت تونسي والعالمي القحب والانحطاط ارخس عبدة الكون حقيرة,aggressive
مراة هدرت قهاوي يامايا كلامك بار وملاهي المراة عورة,aggressive
بسم الرحمن الرحيم يحكم أنزل فأولئك الكافرون,normal
وحدا قحبا عمل قاهر الاعداء سبيت العاهرا الكمنتار رجعلي اعمل محو الاميه تعلم اكتب ميبون كيفها عاطياتو توكيل فالوبنا,aggressive
يهودية مثقفة توري روحها والله المستوى عطالك قدك خضرة عشاء تجيبو ضيف وتبهدلوه ووحيدة تدخل ماك خارجة دين مزوجة اسلم منحطين توليو بسيف المرأة عورة رايو دخلك مايا الخارجة المل شاب بشير برنامج يعيف المشطين,aggressive
أقسم بالله راجل ونص ولد رجال لوح ميشري الآخر بالفلوس,normal
اسمكم تونس ههههههههه اسمها بلاد هههههههههه احني انجوكم انيكوا بناتكم بعشرين هههههههههههههههههههه,aggressive
نبغي تونس إسلاميا جديد,normal
وزظظى,normal
زبي قلب امك القحبة,aggressive
مليح المساواة لخطرش اﻷخ يظلم أخته الغير متزوجة بيت أهلها بوالديها متزوج زوجته تقول توفيا والديك لديك بيت نبيع البيت الرحمة هكذا يرمي أخته ديار العجزة البيت هكذا بدون مأوى مرمية ديار العجزة,normal
يحكم الكافرون,aggressive
حكم احكام تنتظر حلول لعنته,normal
صحيح تونس الشجها بورقيبة واولاد بلادوا نس والصفاقصية,aggressive
قدامها بلاكة وراها بلاكة تقلقناش تقولو حڨرا وأحنا نفتخروا وانا الناس الجنوب نتشرف,normal
مدام كيفكيف ياخو نفقة مرتو هههههه,normal
لطفي قليل ادب بشمس طيح بروحه,normal
وفا تحشي بالفارغ مرة عملة لعنة ياملهط,aggressive
بالرسمي قحبة وقعرة وجايا الهيييييييه خشش,aggressive
نحب نقولو الميراث نجمو نغيرو الصلاة علاقه,normal
لطفي بوشناق أمينة فاخت الشاذلي الحاجي صلاح مصباح سونيا مبارك بوزيان نوال غشام الاستاذ الكريم سحابو شوفو عملو القناوات الثقافة,normal
اتوى انجيبك القحبة استنى اتوى انوريك بورقيبة هطحان انيكلك أمك زادى,aggressive
أبي نصف نصف وأختي غصبا الذكوري العنصري الأنثى كتبه الميت الجيفة,aggressive
للتصحيح الثورة شهيد,normal
كلاب خنازير لشيئ طيز,aggressive
توانسا كلاب جيعانين شواذ وعواهر,aggressive
الاسلام تفو لعنة ياكلب حالة شخصية ميش اسلامية,aggressive
نيك أمهم تونس مهيش تحتلوها أولاد القحاب إنسان يرفض تصرف إفريقي فهوا عنصري قودو نيك يماكم تونس,aggressive
باهى الانسان ربى عطاه اقتراح الميراث عطاه اقتراح الخمر معناها لمخك يقترح الإنسان الإنسان يقترح لكالحاجة المسلمين انتى تعرف يعيش مسالم صحيح الحرية احترمنى,normal
مفبركة,normal
روحك احسن الأقل احترم شوف المواضيع تفاهات,normal
صحيح شمس متربي يجاوبو برجولية لطفي عملو تكركيرة والله مايلزموش يبدا متربي مواقف هكاا أحبااء لطفي,normal
المراة عقدة محامي فاشل ويحب,normal
جبتوه لطفي ملة قعرة وبرنامجو,aggressive
المجاهرة اكبر المصائب يصوم يتستر جوا بيته ويطفح شاء تتفجر,aggressive
ذكي عرب ليسة نراهذه العرب نصرية خلاص يستطع الفرقة نكن معا أمركة وسوف نصرية يلعن أنصرية,aggressive
عيب اطفال موراكم,normal
زبي,aggressive
الشاب ربي يثبتو الصراط تعلم أمرها بخير النور يصطع ظلال المحنة وماأحيطوا فتن ونقم متمسكون بدينهم ويذودون نسأل الثبات والأجر,normal
لطفي نحبو ولد حومه عربي نقدر الشي قاعده نشوف اخلاق تهين عبد تقللو اقبل اقبل قدرك قدر,normal
قطع جذورهم الحل اليهود الفوز الامة,aggressive
نستعرف لطفي خنثة شمس يفك روحو مرتو رجال آخر زمن,aggressive
سلعة باب الجديد لوح,normal
رءيسكم الشريعة الإسلامية أمر مخزي مسلم هداكم الغرور,normal
ممست الدباغ,normal
يوزززع,normal
كافر بربكم الفاجر أمر بالفسق وألهم النفس الفجور قرآنه النجس ولد القحبة خلي الإسلامي صرم بنتك بنت الستة سنين وباش بزازل مرتك رضاعة ههههههههه,aggressive
كلاب والله متحشمو تونس والله ماتستاهلو تكونو عرب ومسلمين,normal
الجزائر تونس الدين الاسلامي يعرفوه يهود نسبة اليهود عايشين,aggressive
عفوان نجمو شمسة متربيا هلك ريق البارد عالم هاذا يدافع ذكر يعرس بذكر عارف نوصلو,normal
تحية كريم,normal
العلمانية,aggressive
فهمتش الدزيرية زبي مسيبين بلادهم المعاق بايل خوه سعيد جايين فامهم التوانسة نحيو صبابط الجينيرالات رجال التوانسة شعب الزوامل تكلموا واعي متثقف يحكي موضوع الإعلام تخافوا تخبيو حقيقة المتخلفية عبارة قبائل لليوم مقسمين تسبوا الحيوانات لعنة أرخسكم سبيناكم ورانا الكلاب تفيييييييه الأول جاء زائر شفنا رهوط,aggressive
