comment,type
أكره وابغض ضيف البرنامج الخبيثة مايا تظن نفسها مثقفة المستوى ترفع صوتها ورقبتها كلام حشو وكلام سوقي تستحق الشفقة,aggressive
أعداء الإسلام الکفرة هكذا تقهر اعداء الاسلام بمستوى الاخلاق المنحط السب الشتم الومك فانت تتبع دين الارهاب النكاح نطفة اسلامية وسخة,aggressive
سلفيو المغرب العربي للأسف مختلفين سلفية السعودية,normal
البلاد قتلتو الفرحه قتلتو الزوالي قتلتو المتخرجين كملتو قتلتو لملايكا يهلكم كرهتونا هالعيشه,normal
القصف بنجاح,normal
مفبركة,normal
مايا قحبة كبيرة,aggressive
والله حكاية زائدة مهيش تحل مشاكل تونس شوف الميراث المساواة الميراث,normal
دحمي القرعاني توانسة امازيغ اصحاب الارض السود فاصلهم وراء الصحراء الكبرى طريق الرق الاخر بالهجرة وليسو السكان الاصليين وادعاء افريقيا سوداء خرافة فمثلا الصينيون الهنود يعيشون قارة واحدة اسيا يشبهون,aggressive
تاريخ اليهود تونس أسلمة إفريقيا,normal
ملقاتش لينكها ههه فنكم التونسة,aggressive
بالو بروحو خرية كبيرة عايش يخلص بالاورو شبيهم اتوانسة قرودة يسلموا اصولهم متكبرين ذويهم,aggressive
حمارة كلب باين اختك ينيكو الليبية والدزيرية عديم الرجولة بارد اقلب منظرك نيك امك لحاس يعطيك بزب وجهك,aggressive
مظبوط كلامك اليهود كامل اوروبا وكانوا مضطهدين ومنبوذين الاوروبيين اتت بريطانيا قدمت فلسطين وابتدأت المصيبه وخانوا الفلسطنيين استفحلوا واستوطنوا فلسطين هاجر تونس والجزاىر والمغرب شعب امان اخبرنا مكرهم وخداعهم,aggressive
تفو لوطي عنصري ابن المتناكه الأفارقة أشرف خلفوك واطي,aggressive
الحق وهجمو الداعرات العاهرات التونسيات لوثو الخليج مقززات يشتغلون بالدعاره ارحلو لانريد تونسيات بالخليج الكرامه,aggressive
محلااااك محلاااااك,normal
ربي عالم قداه نكرهك لطفي نكره أخلاقك المعفنة,normal
بهيم سي زبي قلتلك نرجعو لعهد زك الجاهلية فرحان معناها بالي عملوه ولدي يعطيكم عصبة ليكم ولتونسكم تتحرڨوش وياها ايدكم زبي ماعلاباليش خرجت زك أمها لبلاد وخليناهالكم نيكولها أمها زبي برى داوي روحك قالو يحي,aggressive
نحب نيكها زب,aggressive
تونس علمانية صدقوني الاعوام القادمة صتصبح دولة كافرة ويقل المسلمين,normal
قحبا تونسيا,aggressive
حتی نحسها بفلوسها ساقطة الشعب يصرفقک يصفقلک عجبتني کيف عطت الامين ميفرقش ارخص شننو لمريم تعملش صحاب کذا تخوف تحسک جاسوسة,aggressive
ملك قرطاج ردي حقولك عوضنا العرب الجرب ذيك ماهو ذيك كده العرب متفقين دوله عربيه لغه واحده ودين وبنقتل وبنشتم وأوربا دوله دوله باللغه مختلفه ومتفقين عوضنا يابني والله النهاي,aggressive
جهل بالشرع خسارتك تونس خسارة جامع الزيتونة قبلة للعرب والمسلمين للعلم واصول الشريعة أسفاه,normal
شمس متربي,normal
ههههههههههه بالله جبتها المعلومة,normal
عيب نشوف توانسة تساند مخنث لطفي هدر الحق وانا متشبه بالنساء,aggressive
باع وروح تونس ودع هريرة الركب مرتحل خفي أعظم تناكت الدنيا,aggressive
يحق لاي ولد قحبه خارج تونس يسمعنا رايو,aggressive
برا شيط الرسول,aggressive
تستأهل هههه يرحم والديه ضربها والله راجل,normal
اختي زبالة لاني متاكد يوجد عنصرية تونس لاننا تونسيين سمر مثلهم بالعكس نعاملهم معاملة حسنة مثلما ينص ديننا الاسلامي يرون بالمعروف دائما يتذمرون,aggressive
الخليج مسحو بكرامتكم الارض ياعبيد المال,aggressive
رخس,normal
وحيدة اتجلطت,normal
شعب ملعون,aggressive
تحية ليكم,normal
تونس راحت سترتين مال قارون الارث عفة المرأة الاسلام موصي المرأة والله ضرني خاطري,normal
نحب مريم دباغ بااااارشاااا راهي مريم طبيعتها باهيا والله,normal
دقيقة مرأة كبيرة قحبة ساق البر ساق القبر نعبو ألي جااابك عاهرة كافرة تفف,aggressive
نتا تعلم متعتامدش عقلك ميفرقش الازرق الأخضر تعلم زادا متشككش أصول الدين لانو امر خاطىء تعلم متتبعش الهوا تاعك بحجة اعمال العقل لانو حكمة ربي ادراكك متعتامدش تشغيل ابسط الآلات عقلك هواك تتبع كيفية التشغيل المرفقة انسان باب أولى زادا ترجع انور حياتك لتشريع رب العباد خلقك تعلم زادا متدخلش نقاش ثوابت النقاش يستساغ تعلم فالأخير مدبرش الناس تحط روحك حوار تفتح نتا باين القانون اللهم مكش مسلم ثمة كلامي كامل مينطابقش طريقة الحوار آخر,normal
بلاد فاها مشاكل تحيا تونس,normal
يعين أهلنا تونس يؤاخذهم فعله السفهاء امثال السبسي وبشرى اللهم ارنا عجائب قدرتك يحارب الإسلام,aggressive
لطفي متربي خلاص شمس الدين باشا باين رزين متربي,normal
يهز الجابية يحط الخابية,normal
أية حرية ياكفار تونس بسببكم العالم تونس مشكوك إسلامه,aggressive
أخي لاتستخدم لفظة فروع قل مسائل العمل فالدين تعالى آمنوا مسائل الإعتقاد وعملوا الصالحات مسائل عمل الجوارح,normal
ولد القحبة الرجولة قلي اتوى أنجي انيكلك أمك ولد القحبة,aggressive
لطفي العبدلي حمرا شمس الدين سلطان,normal
شعب جاهل خرج نطاق الشريعة الاسلامية,aggressive
تونسي نقول شعب فاسد رحيم ربي,aggressive
ترهدين وريق بارد قعار التلفزة,normal
شكري امتناني للطفك اطرائك غريبا الاسم الجميل الشمس المشعة اتمنى تبقى شمسك متوهجة الدوام,normal
خويا اهنت ليبيا والله صدقت القول والله نحنه الليبين ماتذين الأداء تونس بلد الدعاره بلد المثلين بلد تصدى الإرهاب والدعارة تحب تفهم تنجن احسن شى القرار ياريت العرب يسون هده القرار تحيا الامارات العربية,aggressive
هههه حيوانة يجي ينقز,aggressive
غمليت لجيش لجزير,normal
تحية لطفي الجزائر ههههه عجبتني متحبنيش ههههه بهدلو وعطاه حقو المتشبه بلنساء,aggressive
هوكا طلعت,normal
ماسطه مستواء,normal
قحبا تفوه نيك مك معزة,aggressive
هههههههه قصفها ياجدك تحية الجزائر,normal
